,AveExpr,Coef,t,P.value,P.value.adj,F,F.p.value,F.p.value.adj
L1RE1,13.8947142513768,4.01600391230382,8.85692563381031,7.41866638406453e-08,1.2013297999264e-05,78.4451316828461,7.41866638406453e-08,1.2013297999264e-05
SUMF2,14.5754977028154,-2.42305147971479,-6.87081891489447,2.40433362353845e-06,0.000102667100711095,47.2081525612716,2.40433362353845e-06,0.000102667100711095
PLEK2,13.2456484161569,3.13019589749182,7.17181456717169,1.37241671870598e-06,7.12651649939964e-05,51.4349241858961,1.37241671870598e-06,7.12651649939962e-05
SURF6,14.1580121661922,1.52891618532745,3.97215031411743,0.000947864813797041,0.00755268358808615,15.7779781179432,0.000947864813797041,0.00755268358808615
SPOUT1,14.1535565983481,1.63556317088777,7.19343220797225,1.26900460688382e-06,6.74462448509741e-05,51.7454669306925,1.26900460688382e-06,6.74462448509741e-05
TOX4,13.2699858238104,-0.0541126163662469,-0.233047780608431,0.818428427760395,0.916581130932736,0.0543112680465154,0.818428427760395,0.916581130932736
MRPL20,14.657408076658,0.116037291507077,0.51253823814462,0.614682944502171,0.770511097652063,0.262695445560391,0.614682944502171,0.770511097652063
UQCRH,16.2686242690734,-0.81328588932927,-1.60255717235478,0.127045564730668,0.270784829946423,2.56818949066576,0.127045564730668,0.270784829946423
PALLD,14.3056222596596,0.762153644274976,1.71373484798596,0.104351109095473,0.23568632054294,2.93688712920147,0.104351109095473,0.23568632054294
NFYC,13.7864582408665,0.758267601526315,3.06130565609951,0.00688972937463604,0.033483548595021,9.37159232006685,0.00688972937463604,0.033483548595021
MVK,13.6784749820973,-1.79765197417584,-5.33592910044657,5.06697524487803e-05,0.000829987158144611,28.4721393649926,5.06697524487803e-05,0.000829987158144611
OSBPL2,12.7436568224935,1.18164594644626,3.91459915545407,0.0010691467640182,0.0082361608122417,15.3240865478817,0.0010691467640182,0.0082361608122417
ARPC3,16.9631965855494,0.713709071747566,1.18239047174172,0.252970917165916,0.431051399099904,1.39804722766561,0.252970917165916,0.431051399099904
MED27,13.2278205156986,-0.293945612842059,-1.56655022001943,0.13512377367611,0.283255535961651,2.45407959184293,0.13512377367611,0.283255535961651
FAHD2A,11.9946964198517,-0.822807533575357,-3.18143977928363,0.00531017627304203,0.0275489518796656,10.1215590692083,0.00531017627304203,0.0275489518796656
DRAP1,15.2004186367274,0.954712508053975,2.67541146701793,0.0157586389662228,0.0607933887187265,7.15782651785105,0.0157586389662228,0.0607933887187265
RWDD4,13.7100832897802,-0.799209257527389,-2.52370962377553,0.0215919970335449,0.0767237675530515,6.36911026513724,0.0215919970335449,0.0767237675530515
TANC2,12.2265106861049,-0.96545546362141,-3.26841994561665,0.00440067008990056,0.023945636173934,10.6825689409048,0.00440067008990056,0.023945636173934
HSPA14,15.4225919371691,-0.0182920568535039,-0.0465020729806372,0.963440106485715,0.9883984599349,0.0021624427914965,0.963440106485715,0.9883984599349
C11orf68,14.7957919895097,-0.968228216409951,-2.09031538351516,0.0515748952798476,0.145001787742329,4.36941840256015,0.0515748952798476,0.145001787742329
EED,13.8379311787905,0.615083071296404,1.6079522040936,0.125854584196325,0.269186664247434,2.58551029064947,0.125854584196325,0.269186664247434
ATP6V0A1,14.4304937492769,0.276706476524458,1.15437382265109,0.263868641770831,0.442526933295425,1.3325789224221,0.263868641770831,0.442526933295425
TMBIM1,13.1623728506387,-0.664240487444854,-1.85829942147834,0.08014380171033,0.19606254121981,3.45327673986675,0.08014380171033,0.19606254121981
TMEM263,14.0113476828909,-1.73283814161906,-5.02864166328265,9.66286462135279e-05,0.00129773310882469,25.2872369777021,9.66286462135276e-05,0.00129773310882469
SNRPB2,16.3446708495018,-0.175628259158916,-0.399250626439067,0.69457053214653,0.833151111309499,0.159401062711987,0.69457053214653,0.833151111309499
RRP15,15.0529717180369,0.230102073583552,0.576370214780556,0.571752598559386,0.737726235124663,0.332202624486184,0.571752598559386,0.737726235124663
GCLC,16.1238132551715,1.40945312483696,2.12965653131747,0.0477696064998902,0.137313290603507,4.53543694138317,0.0477696064998902,0.137313290603507
ANAPC10,12.748615894972,0.0459448785958188,0.211390787032802,0.835024637272914,0.924673377774941,0.0446860648423473,0.835024637272914,0.924673377774941
UCHL5,16.2372213398027,0.419234801378671,1.23070517752786,0.234825573020482,0.410062412726435,1.51463523399389,0.234825573020482,0.410062412726435
CRELD2,13.9995185263814,-0.593091018096223,-2.00734004375797,0.0604337216530675,0.161622827572888,4.02941405127426,0.0604337216530675,0.161622827572888
CTNNAL1,13.0379178625116,-1.02755619031452,-3.90737847870415,0.00108074627457955,0.00828130120828133,15.2676065758404,0.00108074627457955,0.00828130120828133
PPP1R8,14.0480879710613,-0.422158818012873,-1.69381768332005,0.108023295721953,0.241253636757657,2.86901834432771,0.108023295721953,0.241253636757657
TRAPPC3,15.8881872361081,-0.293161210094336,-1.04203022076583,0.311598999066789,0.495779808706267,1.08582698098929,0.311598999066789,0.495779808706267
NCOA5,14.2728435859397,0.28223309400545,0.738457819751194,0.470088998218449,0.649133398313812,0.545319951551686,0.470088998218449,0.649133398313812
TRIM24,11.9542183142025,0.432113567045809,1.41709772622155,0.174090257151404,0.336462253279851,2.0081659656623,0.174090257151404,0.336462253279851
TRIM21,14.1955907488132,-0.917512847427687,-3.20143559961015,0.0050842228176489,0.0267376602073409,10.2491898984512,0.0050842228176489,0.0267376602073409
PRKCA,14.8363755199703,-2.13552359846979,-3.32725418096534,0.00389197531620246,0.0217985523315555,11.0706203847513,0.00389197531620246,0.0217985523315555
CHKA,13.5405447416732,-0.961543683060231,-2.37094815662415,0.0295395508110566,0.0963313288851429,5.62139516139944,0.0295395508110566,0.0963313288851429
YES1,13.7280077872479,1.1116908828194,2.03581748551462,0.0573020693991439,0.15584166506158,4.14455283432709,0.0573020693991439,0.15584166506158
FARSA,15.6203878906757,-1.22399720476633,-2.58579489803101,0.0190013183937051,0.0697409229218795,6.6863352546832,0.0190013183937051,0.0697409229218795
DGCR8,12.6167392930024,0.619725359910314,2.13576567946244,0.0471224532757802,0.136161814092422,4.56149503756968,0.0471224532757802,0.136161814092422
MTX1,14.9504061136533,0.0728605875326753,0.205308865213797,0.839715635733328,0.927940569812809,0.042151730135377,0.839715635733328,0.927940569812809
MTG2,12.3552628508609,-0.270105953072187,-1.13375211956259,0.272192244867964,0.453441965775374,1.28539386861266,0.272192244867964,0.453441965775374
LARP7,14.1207455950196,-0.118714162999341,-0.571417446711147,0.574983200871522,0.740174200348911,0.326517898405886,0.574983200871522,0.740174200348911
LRCH3,12.7961786660116,-0.149767113124767,-0.326159579702769,0.748197107727523,0.870110044275304,0.106380071431887,0.748197107727523,0.870110044275304
PDHA1,16.9018863112143,0.260956725335692,1.07245061055879,0.298085400940536,0.481651691507362,1.15015031208791,0.298085400940535,0.481651691507362
TUFT1,13.0733841287446,-0.293658030280604,-1.03132357620781,0.316433188605347,0.501713808401242,1.06362831884207,0.316433188605347,0.501713808401242
UBAP2,14.3914068354147,-0.860527922384756,-2.06132574687632,0.0545532691564743,0.150579078842953,4.24906383473522,0.0545532691564743,0.150579078842953
SRP19,15.2542856031785,-0.0295284123803174,-0.122977352969755,0.903526406011452,0.967044718013676,0.0151234293434476,0.903526406011452,0.967044718013676
PHIP,13.337155887353,1.18018882907921,5.29248135273928,5.42935781923681e-05,0.000866615708143997,28.010358869093,5.42935781923681e-05,0.000866615708143997
RPS27A,15.5448706962973,-1.19784332909246,-1.8411782531686,0.0827260490059861,0.200436149773961,3.38993735994097,0.0827260490059861,0.200436149773961
MPP1,14.7275048632395,-0.627574475356848,-1.70363484184194,0.106257739366717,0.238590411629716,2.90237167433782,0.106257739366717,0.238590411629716
RRP7A,13.7488738019542,0.102068867026105,0.45375219662646,0.655584020030404,0.801820951990702,0.205891055943337,0.655584020030404,0.801820951990702
WAC,12.948117136547,0.177491381020817,0.236580772024866,0.815747159215404,0.91501410135612,0.0559704616918818,0.815747159215404,0.91501410135612
STAMBPL1,12.9605822295874,-0.509008195124961,-1.57983996100971,0.132145694566905,0.278918415739864,2.49589430240315,0.132145694566905,0.278918415739864
PODXL,16.6274300328704,0.53825673618487,0.909559003129867,0.375493433514694,0.560696888340761,0.827297580174598,0.375493433514694,0.560696888340761
MB21D2,13.1645350719514,-0.732475504906647,-1.38604460983736,0.183256069460335,0.349372973775087,1.92111966045919,0.183256069460335,0.349372973775087
NEU1,13.6412463662493,-2.22776035945656,-6.37469881740223,6.2236325707843e-06,0.000201526604354146,40.6367850125894,6.2236325707843e-06,0.000201526604354146
PIH1D1,14.4163032605825,0.159576485392503,0.682958151635165,0.503575466407502,0.680883093415935,0.466431836884921,0.503575466407502,0.680883093415935
PLPBP,14.4374783176788,1.5829077685906,3.76522022419435,0.00149213125078562,0.0105740251474113,14.1768833366821,0.00149213125078562,0.0105740251474113
NDUFS4,13.8106117558564,-0.100591852587922,-0.213613689827473,0.833333517177915,0.923953451358381,0.0456308084817077,0.833333517177915,0.923953451358381
CHEK2,12.2885256562567,0.174893301843436,0.241407266954458,0.812063880808765,0.912726917552439,0.058277468538421,0.812063880808765,0.912726917552439
GAK,14.1146497447285,0.25338548787931,1.24663702246992,0.228960127969931,0.402351318796262,1.55410386579266,0.228960127969931,0.402351318796262
PDZD8,11.6879910780807,-0.158630293297128,-0.815444913212338,0.425777869636081,0.606381481385936,0.664950406483877,0.425777869636081,0.606381481385936
SPART,15.0788795584435,-0.0128713648788796,-0.0301677282071956,0.976276921167731,0.992164259185107,0.000910091825183227,0.976276921167731,0.992164259185107
GIT1,13.7989490591637,0.00111211690308721,0.00286018968965894,0.99775046728113,0.998972880355757,8.18068506083131e-06,0.99775046728113,0.998972880355757
NFYB,13.2412011539556,1.08369168603035,1.86065818334657,0.0797936858714277,0.195653611614247,3.46204887525455,0.0797936858714277,0.195653611614247
TUT4,14.4289510053147,1.86824642338886,1.20756975756048,0.243385687520627,0.419728993735951,1.45822471937467,0.243385687520627,0.419728993735951
STAT1,16.0860128401765,-0.101604798639539,-0.308708180198267,0.761212304713106,0.877889352342261,0.0953007405213256,0.761212304713106,0.877889352342261
ZMYM4,13.6915303734328,0.448904020980102,1.48709390692842,0.154812565609622,0.312755187135331,2.21144828802364,0.154812565609622,0.312755187135331
MTCH1,15.8010427652508,1.80295163542915,3.63382399942303,0.00199048237146189,0.01308480253661,13.2046768587828,0.0019904823714619,0.0130848025366101
FN3KRP,14.4914263480093,0.546003969690053,1.46624348374271,0.160437148968591,0.319795139818384,2.14986995361797,0.160437148968591,0.319795139818384
TRADD,14.3232559146844,-0.241015352180396,-0.704716605914811,0.490320869864947,0.668935845397399,0.496625494652091,0.490320869864947,0.668935845397399
MYO1D,15.8680354634835,-0.0126703160115547,-0.0355399742665587,0.972054071799618,0.990952680068562,0.00126308977086766,0.972054071799618,0.990952680068562
RBMXL1,13.5696505946364,0.0817759021945506,0.340810042400658,0.737304074475869,0.86407955807681,0.116151485001138,0.737304074475869,0.86407955807681
PVR,13.5747852299654,1.64242001227991,4.23010762648605,0.000539210193839676,0.00499630622982697,17.8938105316555,0.000539210193839676,0.00499630622982697
SLC25A20,15.1891289460541,-0.381015218088448,-1.30256104382266,0.209627703474348,0.379534404838735,1.69666527288437,0.209627703474348,0.379534404838735
PSMG2,15.2900204059373,0.509179893034128,1.45840866197106,0.16255845790104,0.322150755919712,2.12695582531222,0.16255845790104,0.322150755919712
GGH,15.5971440629318,-1.2720940179843,-4.42790653936171,0.000346567609799496,0.00351921093202902,19.6063563213222,0.000346567609799496,0.00351921093202902
CERS2,14.6563248779807,-2.05906609980798,-4.03096874244971,0.000833288680959548,0.0068925666391952,16.2487090026066,0.000833288680959548,0.0068925666391952
YTHDF3,14.2113430080503,0.287182151059202,0.389537154733726,0.70160952571334,0.838373879565618,0.151739194918047,0.70160952571334,0.838373879565618
GTF2F2,15.6905916914266,0.116024944269226,0.466042336667773,0.646933695825563,0.795294685139103,0.217195459566758,0.646933695825563,0.795294685139103
STAMBP,14.7522178536284,-1.24279467436981,-2.76407480956025,0.0130752174571565,0.0532179835180934,7.64010955284551,0.0130752174571565,0.0532179835180934
ABHD6,13.2951699674459,0.00764783048586004,0.0280016598932777,0.977977693993783,0.99308466650263,0.000784092956778799,0.977977693993783,0.99308466650263
TRIM33,14.0778360401496,0.792461454383636,4.17763409568545,0.000597028522277328,0.00542318999508642,17.4526266374336,0.000597028522277328,0.00542318999508642
MDH1,18.9009204323018,-0.0315957837703635,-0.0839591301967905,0.93404817999408,0.979534993125613,0.00704913554340161,0.93404817999408,0.979534993125613
RPL13A,15.7841403012594,-1.03200983147096,-1.29044069699298,0.213797676482743,0.385058947533113,1.66523719245574,0.213797676482743,0.385058947533113
TBC1D9B,14.2435409775843,0.712908110410622,2.9178892393674,0.0093810052468677,0.0420765862374342,8.51407761321609,0.0093810052468677,0.0420765862374342
KIF1B,12.1253539262619,-0.350169756671997,-0.694498875902854,0.4965468574479,0.674352284354274,0.482328688630328,0.4965468574479,0.674352284354274
MRRF,14.6999387352094,1.19903277910032,3.0872561930244,0.00655194000223087,0.0321863247307231,9.5311508013675,0.00655194000223087,0.0321863247307231
SKP1,17.3904887234556,-0.394428058445101,-0.833886093926036,0.415656549909098,0.596699787245726,0.695366017643222,0.415656549909098,0.596699787245726
BDH1,13.2565102674187,1.69810698681783,6.27461977116571,7.34518816482693e-06,0.000222403394372578,39.3708532727037,7.34518816482693e-06,0.000222403394372578
GPHN,14.7203965901943,0.626174270668471,3.18726496475824,0.00524335406466479,0.0273609438268118,10.1586579555754,0.00524335406466479,0.0273609438268118
ADAM17,12.8250397542764,-0.465017727778719,-1.94811504102758,0.0676243091505438,0.173970673798206,3.79515221307787,0.0676243091505438,0.173970673798206
ADO,13.8663044086931,-0.0496389201349583,-0.164622502403097,0.871130519143786,0.949225448713127,0.0271005682974575,0.871130519143786,0.949225448713127
TLCD1,11.2528263636699,-0.327852124600108,-0.769667025779772,0.451829456736232,0.632662546483805,0.59238733057268,0.451829456736232,0.632662546483805
SNUPN,13.5721762764453,0.0620881297942564,0.125271692454455,0.901745722879733,0.96608043746051,0.0156929969304036,0.901745722879733,0.96608043746051
TNS4,15.0838777691564,1.89694949082933,4.21228909401224,0.00056058618608594,0.005129466274149,17.7433794115345,0.00056058618608594,0.005129466274149
FAM114A1,13.9071073506705,-1.22663602388674,-4.72199457805068,0.000182727046514502,0.00216800412350388,22.29723279514,0.000182727046514502,0.00216800412350388
DNAJB2,14.0686222335245,-0.27491136568776,-0.351097547185445,0.729734078918727,0.85903663013147,0.123269487639636,0.729734078918727,0.85903663013147
RNASEH2B,13.6110354795502,1.3084030727101,6.0649905450177,1.11407489758116e-05,0.000279694381322386,36.7841103111541,1.11407489758116e-05,0.000279694381322386
MYO10,13.9197221406128,-1.61848076360527,-3.08306496475344,0.00661148933855739,0.0324151135774609,9.50528957689012,0.00661148933855739,0.0324151135774609
MACROD1,13.1996159989541,0.851988373238546,1.79965641867312,0.0892949802609246,0.211831776535413,3.23876322527138,0.0892949802609246,0.211831776535413
STARD3NL,14.131730846999,-0.652476404331077,-1.66878387093684,0.113068950157923,0.249621067162608,2.78483960789893,0.113068950157923,0.249621067162608
MDK,12.3123107996161,0.0294186893673434,0.14735575016464,0.884535694168411,0.957145403522933,0.021713717106584,0.884535694168411,0.957145403522933
FMNL2,13.9149356032428,-0.192553567456835,-1.07231294403139,0.298145502994096,0.481651691507362,1.14985504993726,0.298145502994096,0.481651691507362
PPP1CA,15.6139169125687,0.537984672514073,0.570241599308105,0.575810367611552,0.740489938655258,0.325175481581466,0.575810367611552,0.740489938655258
RANBP3,16.173275459567,0.0221013100167902,0.0373357473773085,0.970642689639838,0.990674359569057,0.0013939580322222,0.970642689639838,0.990674359569057
DOCK9,12.3774251429781,2.60477284617102,6.57963681153627,4.18465756020755e-06,0.000147229219512654,43.2916205717232,4.18465756020755e-06,0.000147229219512654
RBBP6,13.3583589133683,-0.214007493490392,-0.85381251441479,0.404745477334885,0.585726369878283,0.728995809771305,0.404745477334885,0.585726369878283
MFSD10,12.3740142195802,1.2663675703096,2.33522699282067,0.031752029982747,0.101492733073451,5.45328510799826,0.031752029982747,0.101492733073451
GATAD2B,13.3589229449462,0.31862519509251,1.66230762501004,0.11425832003896,0.251358241706141,2.76326664016652,0.11425832003896,0.251358241706141
ATG3,16.0502162584386,-0.27075678804604,-0.990875359926216,0.335250660026752,0.519568281543361,0.981833978908909,0.335250660026752,0.519568281543361
CORO1A,13.8802105346398,3.17385277546217,8.21404833017752,2.16280792955764e-07,2.07795931078269e-05,67.4705899704921,2.16280792955764e-07,2.07795931078268e-05
TMED3,13.9843905591873,0.0237472689230742,0.100529358063876,0.921066875491201,0.975545921126572,0.0101061518327351,0.921066875491201,0.975545921126572
SEC61B,16.6045511105685,0.429863995307347,0.596616904402121,0.558453288672023,0.727328631440414,0.355951730618369,0.558453288672023,0.727328631440414
OXR1,12.8599619662287,0.471639167989524,0.691633757815233,0.498300868777084,0.675213219530868,0.478357254949621,0.498300868777084,0.675213219530868
CCDC97,13.4769310158678,0.352848792462234,0.746559158932313,0.465306919369806,0.644668155621617,0.557350577785723,0.465306919369806,0.644668155621617
DIABLO,16.1088904003423,0.171622757087473,0.265934790660906,0.793417630644189,0.901709390968692,0.0707213128838597,0.793417630644189,0.901709390968692
LXN,17.1172692467618,-1.23850818269037,-1.57613633510563,0.133016625501329,0.279810973054586,2.4842057468402,0.133016625501329,0.279810973054586
TPD52L1,14.6861478336315,0.290408118650456,0.528380917826839,0.603915506973748,0.763478582366035,0.279186394323532,0.603915506973748,0.763478582366035
ARFIP2,14.424967882481,-0.820089325230454,-2.57874409704135,0.0192666749921183,0.0705691409535359,6.64992111802558,0.0192666749921183,0.0705691409535359
RHPN2,14.1926118172328,-2.24078151773193,-5.69309837771911,2.42591584999929e-05,0.000480947443912557,32.411369138388,2.42591584999929e-05,0.000480947443912557
CORO7,12.5040361860453,1.87617939969082,2.91043804125087,0.00957954590737185,0.0426025789394495,8.47064959196019,0.00957954590737185,0.0426025789394495
CSTA,17.3153088170986,1.62274710603657,2.15882434742799,0.0451158626943206,0.132121248546791,4.66052256304788,0.0451158626943206,0.132121248546791
TFB1M,13.959687096039,-0.190862390893988,-0.697113647027166,0.494889463669515,0.673146681321235,0.485967436871516,0.494889463669515,0.673146681321235
BRAT1,13.5988064985107,-0.0613485599766257,-0.169573321210954,0.867303311832354,0.946907199719065,0.0287551112665134,0.867303311832354,0.946907199719065
IDH3A,17.2368575740364,0.860008601900514,2.78915681083206,0.0123994882333636,0.0511542883681955,7.77939571541085,0.0123994882333636,0.0511542883681955
MYD88,13.3635146242732,0.390645496991683,0.848699185849954,0.407583590889216,0.588352389506652,0.720290308062375,0.407583590889216,0.588352389506652
MAP7,13.4089076258932,3.17037984788092,7.13913027263288,1.45770403594407e-06,7.28013247493907e-05,50.9671810496232,1.45770403594407e-06,7.28013247493907e-05
CHMP3,14.998281451766,-0.201150730376311,-0.717350017991933,0.482624676444463,0.661870129979834,0.514591048313027,0.482624676444463,0.661870129979834
ANP32E,14.6756274158897,-0.360308432776918,-0.436796249612026,0.667636046160398,0.811362122748078,0.190790963675131,0.667636046160398,0.811362122748078
FAM8A1,11.0484281481916,-0.193008940495535,-0.642534574823276,0.528888662313831,0.702026394910194,0.412850679843329,0.528888662313831,0.702026394910194
SUGP1,13.3675161730104,0.644597025010906,1.83961270692172,0.0829657889411704,0.200627822628309,3.38417491146786,0.0829657889411704,0.200627822628309
STK26,16.3706020148954,-0.376971153619472,-1.72515571267904,0.102114930473362,0.232252570868885,2.97616223298911,0.102114930473362,0.232252570868885
AGA,13.1906847951918,0.159578865474053,0.324074242360248,0.74974833301513,0.87101022560541,0.105024114561368,0.74974833301513,0.87101022560541
KAT8,12.5096114217011,0.677479582295719,1.7811813871454,0.0923618779194274,0.216333775004904,3.17260713391322,0.0923618779194274,0.216333775004904
PFN2,17.0926916073335,-0.534260800764539,-1.19789230259572,0.247036363300865,0.424488312037301,1.43494596861808,0.247036363300865,0.424488312037301
RSL1D1,16.9133193854642,0.34319523163191,0.707675090718659,0.488526731548598,0.667399384964943,0.500804034023662,0.488526731548598,0.667399384964943
BAD,12.0909495600883,0.965779625274697,3.01042788267731,0.00772967869041978,0.0364156237674737,9.06267603680096,0.00772967869041978,0.0364156237674737
NDUFB6,14.8269092911853,-1.08809361826336,-4.25789764957086,0.000500817555579829,0.00478410039708762,18.1296923942211,0.000500817555579828,0.00478410039708761
ERLEC1,13.3608528230927,0.351145974584808,0.779507200624425,0.446163866497802,0.628605379871127,0.607631475825328,0.446163866497802,0.628605379871127
GTPBP10,14.0202967290497,-0.552014651320979,-1.71684882744572,0.103749504925305,0.234645779360263,2.94756989630176,0.103749504925305,0.234645779360263
XXYLT1,12.1803649873155,0.0968453710147728,0.293943513481702,0.77228164651322,0.885863024692669,0.0864027891179676,0.77228164651322,0.885863024692669
PPM1B,14.1505457095905,-1.85036082377418,-4.75066091204826,0.000174743724033501,0.00208856374466835,22.5687791012632,0.000174743724033501,0.00208856374466835
CASP6,14.2217965422589,0.510220236167429,0.871512224543458,0.395351159352328,0.578551374377338,0.759533557528687,0.395351159352328,0.578551374377338
RANBP1,18.2953597330013,-0.173220487151973,-0.318391427222228,0.753981200505882,0.874800296731859,0.101373100928607,0.753981200505882,0.874800296731859
SCCPDH,14.9591238197353,-0.61357282613076,-1.82341048958674,0.0854830770856194,0.205225109620257,3.32482581353497,0.0854830770856194,0.205225109620257
ANO10,14.2021591934097,-0.50187728339322,-1.6584730926905,0.115081439740445,0.252698914812075,2.75053299917839,0.115081439740445,0.252698914812075
TTLL12,15.5899814648042,1.60331726056781,6.14025886384245,9.58661982058941e-06,0.000256121671784303,37.7027789149957,9.58661982058941e-06,0.000256121671784303
BPHL,13.4368349295947,-0.559937086255305,-1.63745377794205,0.119508130656686,0.260326674042202,2.6812548748967,0.119508130656686,0.260326674042202
ATG4B,13.7213594674956,0.45055142275953,1.25265377203559,0.226920773381316,0.400175144303938,1.56914147259498,0.226920773381316,0.400175144303938
NECTIN2,14.6965789810432,0.584687357684379,2.33414405122347,0.0317361203612195,0.101492733073451,5.44822845186192,0.0317361203612195,0.101492733073451
ATXN10,15.3396808947885,-0.524835563931115,-3.15204504414936,0.0056603099973788,0.0287679641372375,9.93538796034655,0.0056603099973788,0.0287679641372375
PIK3R1,12.9995974085433,-0.379986834325255,-1.37736471115558,0.185762822221916,0.353147283036793,1.89713354753671,0.185762822221916,0.353147283036793
DAZAP1,15.7891871582751,-0.882651688046245,-1.32933247953405,0.200920619559494,0.370132527772579,1.76712484114414,0.200920619559494,0.370132527772579
TRIM4,13.0571181484926,-1.13079510614873,-2.07025995466254,0.0536191399714613,0.149154355956248,4.28597627987934,0.0536191399714613,0.149154355956248
PPP4R3B,13.5721772079768,-0.158666056418252,-0.449408050487404,0.65868984684582,0.804255608924999,0.201967595842889,0.65868984684582,0.804255608924999
BLMH,14.3731836368244,-0.861666540404647,-2.21733058248187,0.04019605824309,0.121561444904648,4.91655491200938,0.04019605824309,0.121561444904648
SPINT2,15.4827655864597,-0.3725646554477,-1.26471086080995,0.222581858455074,0.396169349364219,1.59949356145063,0.222581858455074,0.396169349364219
HACD3,15.578292924008,-0.304357734373317,-0.713356969317456,0.485091845896993,0.664159732009147,0.508878165673786,0.485091845896993,0.664159732009147
PPIL2,12.8769995563854,-0.555264980779555,-1.30129947688288,0.210138691521524,0.380218300836759,1.69338032853567,0.210138691521524,0.380218300836759
TMED5,15.7019451845833,0.868114031156152,2.42973898361319,0.026209424252569,0.088355117115948,5.90363152848967,0.026209424252569,0.088355117115948
PCNP,15.6512511016047,0.166699823178494,0.37483444030915,0.712317074070207,0.846109391834226,0.140500857641873,0.712317074070207,0.846109391834226
APRT,17.7845014648951,0.359954722588427,1.52646430665292,0.144765626203682,0.297755894818277,2.33009327948537,0.144765626203682,0.297755894818277
BIN1,13.3537377442957,-1.64171044476272,-5.06848007542468,8.85229979071177e-05,0.00122850249317767,25.6894902749769,8.85229979071176e-05,0.00122850249317767
GNG12,16.7121389979392,0.463976939834193,1.02093194389478,0.321284753431798,0.506121988279707,1.04230203406477,0.321284753431798,0.506121988279707
LGALS3BP,14.6157495764274,3.11348924911992,7.95210332796291,3.39519844429663e-07,2.78958016397609e-05,63.2359473385987,3.39519844429663e-07,2.78958016397609e-05
MRPS5,15.5007653964906,-0.0563713559172054,-0.196797765293331,0.846256084944258,0.931870266780143,0.038729360424449,0.846256084944258,0.931870266780143
DHFR,13.7380057189578,0.635981699303471,2.42892586467506,0.0261741600246292,0.0882958159912543,5.89968085608751,0.0261741600246292,0.0882958159912543
TAF6,13.0672728173156,0.171002274281506,0.600852604105072,0.555641496918038,0.724800239843999,0.361023851859846,0.555641496918038,0.724800239843999
STX7,15.2373836674951,-0.412220049692314,-1.42981091161747,0.17039451520851,0.331499609805964,2.04435924298039,0.17039451520851,0.331499609805964
EPHB4,12.8449799028237,0.902690232871104,1.72427056688319,0.102393789508053,0.23252698744647,2.97310898781967,0.102393789508053,0.23252698744647
UBE2J1,12.6869280493046,0.0471782006072274,0.144554318179327,0.886725383522071,0.958269525432894,0.0208959509042902,0.886725383522071,0.958269525432894
GABARAPL2,14.2230532347621,0.871097101032577,2.20505308019287,0.04118557211604,0.124103207654847,4.86225908646808,0.04118557211604,0.124103207654847
SIAE,11.7520743686009,-1.72240063225873,-3.75616246212102,0.00152207463057014,0.0106801753572029,14.1087564418471,0.00152207463057014,0.0106801753572029
HDHD5,14.8118436678989,-0.200219978192075,-0.436259961918376,0.668017616787977,0.811565240847847,0.190322754373023,0.668017616787977,0.811565240847847
MT-CO2,18.1741609075694,0.387756121190819,0.810064192837776,0.428853019295273,0.609891740506457,0.656203996517917,0.428853019295273,0.609891740506457
CNOT9,14.6571807957362,0.385278479186695,0.978392071887929,0.341300342496238,0.525826040247379,0.957251046333154,0.341300342496238,0.525826040247379
PDCD2L,14.2379611435939,-0.754099555219803,-1.98966554511439,0.0625953660691433,0.164940110169536,3.95876898141533,0.0625953660691433,0.164940110169536
ECSIT,12.5458981835469,0.949312581119147,2.0507422624772,0.0556789217445003,0.152841699470068,4.20554382711011,0.0556789217445003,0.152841699470068
BABAM1,13.7177891990201,-0.0117674985867655,-0.0404736332115205,0.968174028514185,0.989704019345266,0.0016381149853407,0.968174028514185,0.989704019345266
TMOD3,15.9371320874568,0.22306355489426,0.615480825496574,0.546211075986058,0.718406043933041,0.378816646553944,0.546211075986058,0.718406043933041
HS2ST1,14.4201699630117,-0.50579864806453,-2.06085813673437,0.0544999071830931,0.150541257315246,4.24713625974425,0.0544999071830931,0.150541257315247
SPECC1,13.4282492962733,0.699676831205313,1.4740426878338,0.158348139555909,0.31739020542094,2.17280184555629,0.158348139555909,0.31739020542094
EI24,14.6344645994543,0.837626571888681,2.0955409792146,0.0510540225559025,0.144150835378689,4.39129199556767,0.0510540225559025,0.144150835378689
VPS26B,14.4404007329867,-0.727943738795336,-2.82363527395751,0.0114725199326922,0.0485764690569585,7.9729161603371,0.0114725199326922,0.0485764690569585
ADAM9,14.7149664130385,0.110547722881497,0.373261274251136,0.713442969922502,0.846641586159815,0.139323978855582,0.713442969922502,0.846641586159815
DNAAF10,14.5277583828374,-0.472286147606571,-2.61378081204515,0.0178598287414229,0.0664970893268921,6.83185013341539,0.0178598287414229,0.0664970893268921
STK38,13.1994620561218,-0.449592496395178,-0.773184887815977,0.449798939693552,0.631412054708904,0.597814870747005,0.449798939693552,0.631412054708904
NOP53,13.8911399965768,0.753206713894226,1.49880320719278,0.151864134816845,0.308044343298806,2.24641105389137,0.151864134816845,0.308044343298806
