"Genes","BxPC3_B1","PanC1_A1","BxPC3_B2","PanC1_D1","PanC1_B2","PanC1_C2","BxPC3_C2","BxPC3_A2","BxPC3_A1","PanC1_D2","PanC1_B1","PanC1_C1","PanC1_A2","BxPC3_D1","BxPC3_D2","BxPC3_C1"
"EZR",19.3140358753267,19.0280737841761,20.7329331272122,18.9337168761419,18.8390862144992,18.7769589863946,19.5065518949892,19.630087581908,20.9183812652226,18.2963596963537,19.8048198411812,19.7256911073032,19.5842153101744,19.5512065870434,20.2308838236746,20.4894861665167
"RALA",15.2421016165379,14.7463117748165,16.2019836615763,15.8962503643641,15.0339916050785,15.2223097239407,11.5802786807193,14.310764252386,14.5119102769867,15.378983339202,15.5732546876536,15.7350397820574,15.2602238731817,11.8065829678954,16.2076532435653,10.718340868755
"XRCC1",14.1874945501312,14.4070836702525,15.4746352486072,14.2635329483861,14.3011780810161,13.9550190681046,15.5835784543292,16.3208560443574,14.9093296170201,14.5811345738648,13.4587551477252,13.8454768199906,14.017203552225,14.5326983506536,14.9832801785633,13.300892866727
"STIM1",14.2467316508698,15.5143692175605,14.3319479507998,15.8234135097751,16.2635398400774,15.7717777513,14.1985325355898,13.6610719983167,11.1796591069389,16.2182476141413,15.8959085319814,15.2730044492515,15.1418327756206,13.1820594501933,12.1836974524544,12.8424426560677
"WDR44",14.9075318231919,15.7033100297827,14.1907793832676,15.0512764501062,15.40305080672,14.7800254373959,14.6426417078206,14.6729988561729,14.1089132981174,14.9186316124224,15.6283976154874,15.4139230359459,14.7125707655128,14.2200102284529,14.6767952083728,14.6496580785255
"FUBP1",16.7602614693335,18.1362860076773,17.5509932054998,17.3423848774314,17.8834970687933,17.0985373555752,17.3068361230608,14.5457907509592,16.6828840869856,17.16885734903,17.9003238457108,17.9110179548238,18.0329983170217,17.5216248657956,17.1895388439589,17.7066283544247
"SEPTIN9",18.0204379213186,16.6381823276005,17.9390947431931,18.6318666759657,18.108250787355,18.0875375898288,17.9154174605374,18.656210341805,19.3525994748196,18.202047572374,17.5335754387712,18.0709382037466,18.5292328244835,17.6236850514132,17.7990283451793,18.2116384449245
"LSR",15.274807128458,13.8393225974203,14.8338670146953,13.9261998971804,13.0466715469634,13.7171164990965,15.1218342903314,15.0863594200029,14.8429750108493,11.5814613182707,13.5931497795887,12.5659613403065,13.265154072586,13.9192075218508,14.8264172717847,15.2779568657335
"CUL5",16.0597243066832,17.0257852739459,14.3211424072363,15.2648785272378,16.4955076164405,16.9057192740305,16.0727765633615,15.7437026720762,15.8928872324327,16.8258239876313,16.918061988506,15.4216125563821,15.0597018850149,16.077555518943,14.4058201759894,14.4054803081408
"SLC4A1AP",13.7294911055859,13.1972926462486,14.3045020613632,13.8351324831757,14.3770218813759,13.6886778660046,13.9398761572811,13.1860030554515,14.3934561255149,13.2309334535861,12.952834915388,12.6819810294913,13.6188463850649,13.5850063729467,13.9467460338685,13.7607372397526
"LYPLA1",17.1206223861895,16.4800064292807,17.3992285171859,16.373177883465,16.449927530436,16.449647665311,16.3122608889385,17.6817757027595,17.6458551729461,16.4732967286413,16.3066644878147,17.1888173170594,15.5496644871569,13.7111858075337,16.3764148500224,17.6539168262162
"AIFM2",14.4630271173798,14.2804323243575,14.5432601829941,13.9154636007037,14.2904532312792,14.41326956624,12.5941870798853,15.1241874378198,14.501516074512,14.1397817980996,14.0785058559008,14.29339500169,14.7090197198279,14.9486899434269,14.8020247356433,14.3166897765304
"IGF2BP1",15.3765811292526,15.3230752677067,15.3765811292526,15.4377801321656,15.4498478329529,15.0200210470587,15.3765811292526,15.3765811292526,15.3765811292526,15.461051690024,15.3256313506839,15.4108641502313,15.5089133317212,15.3765811292526,15.3765811292526,15.3765811292526
"ITGA6",18.244539742156,13.3439912461972,17.7786212629165,13.8800793849311,13.4045094384798,14.1467452286217,18.8567501304005,18.9605322624689,18.4122231616212,14.0259253514328,14.0072388074965,12.8398656455513,13.6327916848225,16.4111793703625,16.8844909214178,18.6982090453274
"TMEM214",15.5570979322999,14.9311491952124,15.7618579161286,15.6521331761836,15.198612145019,14.7590399375314,15.9311350638667,14.3124731042226,15.9159338593424,15.3591926608934,15.1087962620726,14.5639727488021,15.2612449092701,15.125618808846,15.3130358518954,15.5699774637295
"ARIH2",12.9931691674081,14.3346530637059,13.1119581434643,13.7621163299888,14.3851651595706,12.8251154214817,14.1769042113999,11.7101304238051,13.3483991154116,14.0598266679382,13.7968700870344,12.2128583451838,14.0565484755949,14.0841693410422,12.62769195176,13.9150860082808
"CUL4B",16.2601221281406,16.8163410792126,16.0642428240142,16.6975470166883,16.6411842433672,16.5066454645623,15.2109363100123,14.5723325400253,15.2093378622059,16.6102908870292,15.8513025795126,15.9387839358017,16.639685726494,15.087590961177,15.7640585880137,15.6484281691339
"HSDL1",13.0615847621127,13.5007244509089,12.2445694977447,14.4911886883439,13.6165788333177,14.5063994428508,13.9205249542136,16.3058855489573,13.8956932702482,14.495578921875,12.9395281529357,13.946630747134,13.6436228778085,13.7718452225825,13.1263884286563,14.0578358490566
"YWHAE",20.408409641562,20.1628693154376,20.3420346610571,18.9604289935982,19.0700178370494,20.2172474686829,20.3770321333996,17.8564065250561,20.6442233032578,20.3046865431719,19.150107425768,19.7192838675415,20.0305559358626,19.9059890950089,20.1072319831472,20.4224984752515
"NOC3L",15.3696395564022,14.9810320413991,14.1129915196077,14.9433312895677,15.4460097225337,15.2659291582669,14.2601893100002,14.7842168666535,14.9040946166555,15.4864586374981,15.0307840910014,14.0487888280785,13.0712227394992,15.5423061367969,14.0113473540446,15.9615805840319
"CRYZ",14.869932410317,16.7687206848765,15.3102663250415,16.1346104274243,16.5070787341949,16.4602780876814,15.0639095209437,14.8465817272987,14.6914613934576,16.7566409135906,16.6628816546669,16.6679593933514,16.6485455406357,15.793562939827,15.0174633046396,15.1353875812237
"SLC3A2",18.6995886390303,17.0777134911242,19.1278112908539,16.4333054736476,17.0313891167497,17.1729699996016,19.3485995015354,17.5765413954784,17.6876559375826,17.4963932638957,16.9071816515109,17.4141408430742,16.6005448700321,19.6839193012283,19.573514582457,18.5398772863636
"CHM",13.2105479766909,13.9997767981725,14.4351518623133,15.3540817608604,15.2334703197725,13.7481477055515,13.1920417023542,14.9798107261744,14.5083974026175,13.6890690551167,14.669914124209,13.4459915498046,11.5107866529825,14.1674892308797,11.1689861953024,12.9619054282673
"THUMPD1",16.064457502509,15.9715886600052,15.4772966250896,15.6378419815992,16.1444992572946,15.8798745845446,16.1785577424138,14.4415876906749,15.0993913221577,15.4918825563468,14.9950906943232,15.5916349858229,15.2028286980392,16.1622385333828,15.9377493497547,15.5847861384757
"ANKRD17",15.1862033803763,12.6001711594798,14.6511735196646,13.6800025983462,12.8253799753531,12.2709286738019,15.1594329383293,13.3785085546403,15.3630283066461,13.5701890695949,14.3549545725886,13.7440285470428,13.2558178305362,14.0000077678459,15.2660677791502,14.1503583921195
"PABPN1",15.9056189784211,16.5002570932558,14.6856177220858,16.0117180471607,16.4464290883471,16.4884347305827,16.7385236258018,16.5490704788563,15.6780479844684,15.1708322443269,16.3578978256251,13.2273679898253,15.3117095651419,13.0588585092476,16.9679568575983,14.9334400448317
"SRSF4",15.302284893978,14.7560252387861,14.7482710528067,15.4205052109217,16.6360898080127,15.6831181884044,14.7608896490532,11.2108602070675,15.6581475129251,16.3627403586784,16.73920768042,14.0094508455963,14.5165760945858,16.5926945957086,12.7030665464109,15.4398553987921
"PABPC4",17.2045872856233,17.4587971941824,17.4890635572678,17.2239259510933,16.9349214719958,17.3965499687459,16.9241092134849,17.4904642746903,18.0307668401077,17.0971483863868,17.303326406032,17.4338113882756,17.4803587262165,16.410735612651,17.8570346449862,17.6846925381659
"CDC42EP1",11.4881284275967,11.4881284275967,11.4881284275967,13.5431424046704,10.0455709582534,12.6905034097724,11.4881284275967,11.4881284275967,11.4881284275967,10.9986763454907,11.8230190934442,12.7204795635809,12.1668873002758,7.76936150262516,11.4881284275967,11.4881284275967
"POLR1E",15.2535654998353,14.8116896101493,16.4072857118031,14.9306630801926,15.4536282822311,15.1994019533475,15.8037849103688,16.2759777453769,15.9914247899618,14.9402555332398,15.4397706716024,15.3477734967163,15.9581195055215,16.1730184993279,15.6574108611746,16.6315664128733
"NKRF",15.0930314224934,15.7519948753507,15.7475451616622,15.6471991892345,16.1513312754178,15.5807719034165,15.6755565608213,15.1904512497282,15.7345216609076,15.7738085722697,18.0030240154734,15.6464596721734,15.921379443378,16.1752398458223,16.402636405859,15.8016662315389
"ASCC3",16.0925219891747,14.5466195604321,15.1352424667654,15.3052326048109,14.8271771083468,15.299224886535,16.1462344482624,16.0268067172275,15.5935012869836,16.2240822622363,15.5597975720012,14.6170612822391,15.9626411124249,15.9907217018399,16.145329947266,16.1255177773712
"LNPEP",15.6799173354486,16.0231380925877,15.8859699549594,15.0956174045438,16.0522345516493,15.1304509614295,15.5135292678237,15.8442144774728,15.9646011309294,15.5624173514967,15.8112055499781,16.1460323319898,15.7856236687071,15.0242927501985,15.5442207609602,15.9308617078259
"GLG1",16.2393182551473,13.5927130073218,15.8100675468554,14.2331218681302,14.0525332791506,14.02559999813,15.7802335589079,14.9520417932865,15.6637686824421,13.8220916544075,13.7094873700003,13.5350699907394,13.2731891249802,15.0997060633025,17.263296655518,15.3909657925068
"CMBL",15.6882740564444,15.9354794361085,15.9358140576063,15.8812998911854,16.1683066264489,16.2116210587154,15.8842448629426,16.531700683492,15.8514276587231,16.4657623312893,15.9569009923978,15.8762775611137,15.3401671278312,15.6592330837356,14.362987491427,16.0572202675229
"SAAL1",14.2807701043252,14.46896155274,14.4586219524195,14.7179726339384,14.3000355568422,12.613244633881,14.8769740220329,14.5224033592564,14.8414309427541,14.4516295435174,12.7656723273921,14.8958348283583,13.9253103614353,15.1382333359563,15.0297766133066,14.5336820030788
"ABRAXAS2",14.5006995080458,15.0797427130901,14.1613023350568,15.4564104162876,13.8456446855198,15.1900399357252,13.2945158715915,14.4399890930952,14.4235454441002,14.633453087766,14.3635180505002,15.0127270190345,14.3691782316588,12.9204296118152,16.0304015833497,13.1096550714849
"UBQLN4",13.3982854646044,14.0014405432072,13.5240970082542,14.5718701589272,13.094440158475,13.9494149130895,13.5236372517789,13.4822507088297,13.4165157193375,14.120728775411,14.1638584622153,14.2808360678626,13.6847578174518,13.5999680782556,13.5487967087086,12.5715045021249
"RARS2",12.8362340389684,13.8207276614634,13.7910316884249,14.462810651647,15.5970675472552,15.3757402469309,14.800689205934,13.250963930961,13.8089971744773,13.8074338556627,14.2284007106315,15.337464289536,13.4426318015189,14.7043694369373,14.3714292085616,14.6170514502391
"RBM19",16.866903252339,17.5731503787754,18.1616105056349,14.4539757573839,14.3573814488089,14.1687690170282,14.0356381598568,13.1350059258783,13.1085468854361,14.1121102101894,18.5329911024826,17.0274096802594,18.4956931082362,18.1993398586537,14.7358937720661,14.7596525512418
"NNT",17.5227651540654,16.1085381943412,16.5357223569176,17.6833921007926,16.9507024150878,16.8621250106454,18.3401515256234,17.7661696823968,17.4782826975662,17.2554988573528,16.8775337195026,17.4297005109836,17.5946841518594,16.6479300788037,15.7465435368479,18.1837545877957
"ECI2",14.3360921609243,15.0279314115617,14.6883255356832,15.0099305919661,14.6471965192285,15.0263853528164,14.6438117481131,14.6417997863036,13.872652391126,14.9065062029463,14.1574923425636,15.3105597013529,14.9712892340412,12.7464056124389,13.7282200911745,14.7076787024604
"MLKL",15.3175215513219,11.8899595810481,15.9664415676366,12.0226182876297,13.1360965923387,12.0758583345165,14.0816332061608,15.1508868939878,16.0509633191528,11.7447459496624,12.3272162961897,11.6265998273992,12.4845649148369,14.9648990288143,15.2026850368928,14.8107666984344
"OVCA2",14.3133867045906,13.5840469537765,12.3451971334872,13.6979127211946,14.5366839617486,13.0907314690161,11.9370520216991,13.0016825793545,13.1481623539265,14.5142952338423,12.9861614972339,12.6196094408485,12.7567422523162,14.0968824286504,12.48257216101,13.1211990978608
"MPG",12.0365392982702,13.160451526045,14.2776516106882,13.1747140027617,13.5425766964356,14.7436026628647,14.0725641229777,13.8569526478522,14.8276913852432,14.855402512902,12.3319412670308,10.8424982262793,12.8455139892988,14.7242722743667,14.0181353176904,15.6806439215025
"AHCY",19.1901874411629,19.4561575734235,19.4885034631881,19.6129923551002,18.6748342098124,19.3489685820597,20.8522837034692,19.4108344332105,20.728036857685,19.6044423510512,19.1433815969366,18.7740743738235,18.7250489984329,20.0634004582518,20.1174317622916,19.4933366239
"POLR3A",14.1928241928872,14.3576594002635,13.4207528538177,12.8106781884778,13.7257392904691,14.1550784289472,11.719505362866,12.9373529976195,12.6567677885118,13.7028169963501,14.2848511130841,12.8920343183186,14.4860065202629,13.5246822524334,11.935458309636,11.7532887192844
"ZC3H18",13.6813841458527,14.2549449909871,14.3385703835817,13.9618861499697,13.860434675537,13.2788190214633,13.7663668487002,13.1549926621858,14.8881579571874,13.4842299086746,14.6080566345565,15.1270285740739,13.9126357811409,14.4047566236876,13.9752034585733,12.1214169889841
"SART1",15.4310836989263,15.8967326834012,15.9506573828441,15.6879180669322,15.868677804759,15.5068860152838,15.2475564859223,15.4456343305114,15.9768383084318,15.2903567854939,15.5557119934819,15.3064988255526,15.7474291425641,15.1884953089073,16.0589568283265,15.6092317867385
"RBPJ",13.3968015366333,12.3362670211496,13.5161923644188,13.2890813654333,14.5384113638758,13.7605295866588,14.3059831956527,12.9831057687657,13.7502329520598,14.0576390294115,13.885717684336,14.3580840592231,13.9832358236227,14.3869923381831,14.6873777890666,13.7326005103838
"NOL10",13.8082389288797,17.4246287265993,15.3019499380278,15.682894454618,17.3223573036023,17.0762592554509,15.089209490578,14.9243123221552,15.414846299525,17.038996210839,15.4338096041244,13.5467709671283,17.2519028746729,14.2340137797175,13.5978236744515,15.084477100494
"FKBP14",11.8970081652157,13.8027909927229,12.3929740145352,12.1368606359083,13.3163089030819,13.7165888629387,12.1586949476597,12.2695363687019,12.2740019803063,12.3266124449662,12.8824037307545,12.1349257692994,13.5482820612106,11.4209782629752,10.4930059138416,12.3096527736006
"SMARCA5",16.0120655970238,16.2431304918804,17.244355394721,15.1415030998179,14.6549212312958,16.3696819317605,17.0411111709218,17.4046072930669,16.8082949147176,15.1266105289909,15.6447519622737,15.6725974872826,13.9721011514533,16.8134070799424,17.1969241775668,17.1108245486271
"EIF3J",18.3288359005295,18.4976255887728,18.0084810707149,18.3289441825793,16.73193824678,18.4298203991744,19.0279138060579,18.5493747845381,18.0338908025929,18.4458484919189,14.0224049475755,16.6795823886144,18.3505432976145,18.6447806833262,19.019053643271,19.2101183290162
"RNMT",14.3893651302918,14.4618694068186,15.2674411267058,15.9302296320387,14.2560276227099,13.8807338234654,15.364463329154,15.5642215728496,14.7654933878913,14.4442151174859,14.0765012524938,13.9335350597137,15.1801507641404,14.923455208681,14.9127282622376,14.4911981109033
"MARS1",17.36414932653,17.8216850020743,17.1880243057698,17.5313162639377,17.693014863502,17.4973192961155,17.1448905785966,17.1272203665946,17.3670548803365,17.5204353985224,17.4706243434566,17.4841084626997,17.4535458041412,17.3468970427038,17.6249623359596,17.1303543255647
"MDN1",13.8175611857274,17.5208455513695,15.1667434526593,15.6923222858907,15.7515147482044,14.0048878632936,14.4267094732913,12.4109387220447,14.3103889496095,14.2835496276251,17.0888172148278,13.8028092582415,16.9989136561721,16.8008354327035,14.3223140165037,14.4747526507216
"PPP1CB",18.1442362167922,17.3773329805855,17.6192888948077,16.3613761002332,17.7723527432827,13.6401799966239,14.1411705443109,14.9549531872486,16.5550000292381,15.2178882622484,16.6218363747483,18.2186717164652,17.7257035770851,17.5189930577379,17.7003942345169,17.9090396326199
